File Name,Topic,Top Category
ThomasGoetz_2010P.stm,0,0.019035060722640492
ThomasHeatherwick_2011.stm,4,0.023488113470486138
ThomasHellum_2014X.stm,-1,0.019035060722640492
ThomasInsel_2013X.stm,0,0.019035060722640492
ThomasPeschak_2015Z.stm,3,0.02273409523090512
ThomasPiketty_2014S.stm,5,0.023080628427246706
ThomasSuarez_2011X.stm,34,0.019782125933178383
ThomasThwaites_2010S.stm,-1,0.019035060722640492
ThomMayne_2005.stm,4,0.023488113470486138
ThordisElvaandTomStranger_2016W.stm,8,0.0243782331085516
ThulasirajRavilla_2009I.stm,-1,0.019035060722640492
TierneyThys_2003.stm,3,0.02273409523090512
TimBernersLee_2009.stm,21,data
TimBernersLee_2010U.stm,21,data
TimBernersLee_2014U.stm,21,data
TimBrown_2008P.stm,-1,0.019035060722640492
TimBrown_2009G.stm,-1,0.019035060722640492
TimFerriss_2008P.stm,-1,0.019035060722640492
TimFerriss_2017.stm,-1,0.019035060722640492
TimHarford_2011G.stm,-1,0.019035060722640492
TimHarford_2015G.stm,6,music
TimJackson_2010G.stm,5,0.023080628427246706
TimLeberecht_2012G.stm,-1,0.019035060722640492
TimLeberecht_2016T.stm,-1,0.019035060722640492
TimothyBartik_2012X.stm,-1,0.019035060722640492
TimothyIhrig_2013X.stm,0,0.019035060722640492
TimothyPrestero_2012X.stm,-1,0.019035060722640492
TimUrban_2016.stm,-1,0.019035060722640492
TiqMilanandKimMilan_2016W.stm,-1,0.019035060722640492
TMorganDixonandVanessaGarrison_2017.stm,-1,0.019035060722640492
TobyEccles_2013G.stm,20,0.01966286733586073
TobyShapshak_2013G.stm,-1,0.019035060722640492
ToddColeman_2015P.stm,-1,0.019035060722640492
ToddHumphreys_2012X.stm,-1,0.019035060722640492
ToddKuiken_2011G.stm,0,0.019035060722640492
ToddScott_2017S.stm,0,0.019035060722640492
TodMachover_2008.stm,6,music
TomChatfield_2010G.stm,-1,0.019035060722640492
TomHoney_2005.stm,1,0.021523210421817093
TomHulme_2016U.stm,4,0.023488113470486138
TomRielly_2006.stm,-1,0.019035060722640492
TomShannon_2003.stm,-1,0.019035060722640492
TomShannon_2009S.stm,-1,0.019035060722640492
TomThum_2013X.stm,-1,0.019035060722640492
TomUglow_2015X.stm,12,robot
TomWujec_2009G.stm,-1,0.019035060722640492
TomWujec_2009GU.stm,-1,0.019035060722640492
TomWujec_2009U.stm,-1,0.019035060722640492
TomWujec_2013G.stm,-1,0.019035060722640492
ToniGriffin_2013Z.stm,4,0.023488113470486138
TonyFadell_2015.stm,-1,0.019035060722640492
TonyPorter_2010W.stm,14,women
TonyRobbins_2006.stm,22,0.020501274258659642
TonyWyssCoray_2015G.stm,-1,0.019035060722640492
TopherWhite_2014X.stm,17,0.022909609567450247
TorstenReil_2003.stm,-1,0.019035060722640492
TracyChevalier_2012S.stm,-1,0.019035060722640492
TravisKalanick_2016.stm,4,0.023488113470486138
TrevorAaronson_2015U.stm,24,0.020450760424449394
TrevorCopp_2015X.stm,6,music
TrevorTimm_2016U.stm,24,0.020450760424449394
TrionaMcGrath_2016X.stm,3,0.02273409523090512
TristanHarris_2014X.stm,-1,0.019035060722640492
TristramStuart_2012S.stm,29,food
TristramWyatt_2013X.stm,-1,0.019035060722640492
TritaParsi_2013G.stm,1,0.021523210421817093
TsheringTobgay_2016.stm,36,0.019341585173316998
TylerDeWitt_2012X.stm,-1,0.019035060722640492
TyroneHayes_2010W.stm,0,0.019035060722640492
UeliGegenschatz_2009.stm,-1,0.019035060722640492
UldusBakhtiozina_2014U.stm,-1,0.019035060722640492
UriAlon_2013G.stm,-1,0.019035060722640492
UriHasson_2016.stm,7,brain
UrsusWehrli_2006.stm,-1,0.019035060722640492
UsmanRiaz_2012G.stm,6,music
VanessaRuiz_2015P.stm,0,0.019035060722640492
VanJones_2010X.stm,19,water
VeerleProvoost_2016X.stm,-1,0.019035060722640492
VernaMyers_2014X.stm,-1,0.019035060722640492
VickiArroyo_2012G.stm,-1,0.019035060722640492
VictorRios_2015P.stm,20,0.01966286733586073
VijayKumar_2012.stm,12,robot
VijayKumar_2015X.stm,12,robot
VikMuniz_2003.stm,-1,0.019035060722640492
VikramPatel_2012G.stm,0,0.019035060722640492
VilayanurRamachandran_2007.stm,7,brain
VilayanurRamachandran_2009I.stm,7,brain
VinayVenkatraman_2012S.stm,-1,0.019035060722640492
VincentCochetel_2014X.stm,-1,0.019035060722640492
VincentMoon_2014G.stm,-1,0.019035060722640492
VirginiaPostrel_2004.stm,14,women
VusiMahlaselaSONGOFMAMA_2007G.stm,13,africa
VusiMahlasela_SongofMama_2007G.stm,-1,0.019035060722640492
WadahKhanfar_2011.stm,1,0.021523210421817093
WadeDavis_2008.stm,-1,0.019035060722640492
WadeDavis_2012.stm,-1,0.019035060722640492
WaelGhonim_2011X.stm,1,0.021523210421817093
WaelGhonim_2015G.stm,1,0.021523210421817093
WandaDiazMerced_2016.stm,2,0.022567121192084903
WanisKabbaj_2016S.stm,-1,0.019035060722640492
WayneMcGregor_2012G.stm,-1,0.019035060722640492
WendyChung_2014.stm,7,brain
WendyFreedman_2014G.stm,2,0.022567121192084903
WendyTroxel_2016X.stm,-1,0.019035060722640492
WesMoore_2014S.stm,8,0.0243782331085516
WillardWigan_2009G.stm,8,0.0243782331085516
WilliamBlack_2013X.stm,5,0.023080628427246706
WilliamKamkwamba_2007G.stm,-1,0.019035060722640492
WilliamKamkwamba_2009G.stm,23,0.0226992155543412
WilliamLi_2010.stm,0,0.019035060722640492
WilliamMcDonough_2005.stm,17,0.022909609567450247
WilliamNoel_2012S.stm,2,0.022567121192084903
WilliamUry_2010X.stm,-1,0.019035060722640492
WillieSmits_2009.stm,-1,0.019035060722640492
WillMarshall_2014.stm,2,0.022567121192084903
WillPotter_2014U.stm,-1,0.019035060722640492
WillPotter_2015F.stm,20,0.01966286733586073
WillWright_2007.stm,-1,0.019035060722640492
WinghamRowan_2012S.stm,22,0.020501274258659642
WolfgangKessling_2012S.stm,-1,0.019035060722640492
WoodyNorris_2004.stm,-1,0.019035060722640492
XavierVilalta_2013G.stm,4,0.023488113470486138
XDRTB_2008.stm,-1,0.019035060722640492
YangLan_2011G.stm,36,0.019341585173316998
YanisVaroufakis_2015G.stm,35,0.022894804591881087
YannArthusBertrand_2009.stm,10,0.021692012937537072
YashengHuang_2011G.stm,5,0.023080628427246706
YassminAbdelMagied_2014X.stm,1,0.021523210421817093
YoavMedan_2011P.stm,-1,0.019035060722640492
YochaiBenkler_2005G.stm,-1,0.019035060722640492
YorubaRichen_2014.stm,-1,0.019035060722640492
YossiVardi_2007.stm,0,0.019035060722640492
YuvalNoahHarari_2015G.stm,27,0.021257480980978592
YuvalNoahHarari_2017S.stm,-1,0.019035060722640492
YvesBehar_2008.stm,-1,0.019035060722640492
YvesBehar_2009.stm,-1,0.019035060722640492
YvesMorieux_2013S.stm,-1,0.019035060722640492
YvesMorieux_2015S.stm,5,0.023080628427246706
YvesRossy_2011G.stm,-1,0.019035060722640492
ZachKaplan_2005.stm,2,0.022567121192084903
ZahraLanghi_2012X.stm,1,0.021523210421817093
ZainabSalbi_2010G.stm,30,0.028466313189446618
ZakEbrahim_2014.stm,1,0.021523210421817093
ZariaForman_2015P.stm,-1,0.019035060722640492
ZeFrank_2004.stm,15,0.023368977971229624
ZeFrank_2010G.stm,-1,0.019035060722640492
ZeFrank_2014.stm,-1,0.019035060722640492
ZeresenayAlemseged_2007G.stm,27,0.021257480980978592
ZeynepTufekci_2014G.stm,-1,0.019035060722640492
ZeynepTufekci_2016T.stm,34,0.019782125933178383
ZiauddinYousafzai_2014.stm,-1,0.019035060722640492
ZiyahGafic_2014U.stm,-1,0.019035060722640492
ZubaidaBai_2016S.stm,-1,0.019035060722640492
